Configuracion,Cruza,Mutacion,Penalizacion,Elitismo,Ejecucion_No,Mejor_Fitness,Diversidad_Final,Peso_Final,Valor_Final
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,3,359.96571206507264,0.004599999999999996,56,364
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,4,374.0336684157154,0.0023033333333333313,57,385
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,5,371.96571206507264,0.004606666666666662,56,376
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,6,347.96571206507264,0.004586666666666662,56,352
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,7,376.96571206507264,0.0029699999999999987,56,381
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,8,372.96571206507264,0.004916666666666661,56,377
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,9,373.0336684157154,0.0032933333333333304,57,384
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,10,355.96571206507264,0.0032733333333333304,56,360
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,11,380.0336684157154,0.004256666666666665,57,391
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,12,353.96571206507264,0.003946666666666664,56,358
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,13,355.0336684157154,0.0032933333333333313,57,366
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,14,351.96571206507264,0.004276666666666663,56,356
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,15,345.96571206507264,0.004276666666666662,56,350
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,16,362.96571206507264,0.0023033333333333313,56,367
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,17,367.96571206507264,0.0019733333333333317,56,372
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,18,364.0336684157154,0.002633333333333331,57,375
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,19,360.0336684157154,0.0023033333333333313,57,371
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,20,375.96571206507264,0.0019733333333333313,56,380
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,21,375.96571206507264,0.0023099999999999987,56,380
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,22,351.96571206507264,0.004579999999999997,56,356
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,23,375.96571206507264,0.003939999999999996,56,380
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,24,353.96571206507264,0.003959999999999997,56,358
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,25,370.0336684157154,0.0019799999999999987,57,381
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,26,349.0336684157154,0.005516666666666659,57,360
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,27,375.96571206507264,0.003926666666666664,56,380
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,28,377.96571206507264,0.003293333333333331,56,382
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,29,359.96571206507264,0.0032933333333333304,56,364
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,30,372.0336684157154,0.0026399999999999983,57,383
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,31,367.0336684157154,0.004593333333333328,57,378
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,32,360.0336684157154,0.0039466666666666626,57,371
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,33,372.96571206507264,0.0032933333333333304,56,377
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,34,383.0336684157154,0.0032933333333333304,57,394
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,35,384.0336684157154,0.0059133333333333295,57,395
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,36,331.0336684157154,0.003946666666666663,57,342
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,37,375.96571206507264,0.0023099999999999987,56,380
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,38,352.96571206507264,0.0023033333333333313,56,357
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,39,376.96571206507264,0.0039399999999999965,56,381
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,40,355.96571206507264,0.00329333333333333,56,360
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,41,356.0336684157154,0.0032933333333333304,57,367
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,42,353.0336684157154,0.0016499999999999991,57,364
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,43,364.0336684157154,0.0032999999999999982,57,375
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,44,354.96571206507264,0.014560000000000017,56,359
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,45,357.96571206507264,0.0026266666666666634,56,362
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,46,366.96571206507264,0.004606666666666663,56,371
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,47,371.0336684157154,0.00395333333333333,57,382
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,48,372.96571206507264,0.0036099999999999973,56,377
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,49,376.0336684157154,0.002963333333333331,57,387
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,50,369.0336684157154,0.0049233333333333325,57,380
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,51,360.0336684157154,0.0032733333333333334,57,371
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,52,360.0336684157154,0.0036233333333333304,57,371
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,53,373.0336684157154,0.0016433333333333313,57,384
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,54,347.96571206507264,0.003939999999999996,56,352
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,55,339.0336684157154,0.004936666666666661,57,350
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,56,358.96571206507264,0.002963333333333331,56,363
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,57,363.96571206507264,0.0052466666666666625,56,368
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,58,361.0336684157154,0.003286666666666664,57,372
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,59,343.96571206507264,0.002633333333333331,56,348
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,60,370.0336684157154,0.0029566666666666634,57,381
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,61,360.96571206507264,0.011406666666666692,56,365
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,62,363.0336684157154,0.001973333333333332,57,374
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,63,384.96571206507264,0.01015333333333332,56,389
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,64,362.96571206507264,0.006829999999999995,56,367
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,65,366.96571206507264,0.0019799999999999983,56,371
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,66,365.0336684157154,0.0046066666666666626,57,376
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,67,362.0336684157154,0.0023033333333333313,57,373
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,68,379.0336684157154,0.002639999999999998,57,390
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,69,360.96571206507264,0.0029699999999999982,56,365
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,70,376.0336684157154,0.004276666666666664,57,387
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,71,370.96571206507264,0.0032799999999999973,56,375
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,72,366.96571206507264,0.0029699999999999987,56,371
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,73,350.96571206507264,0.0019733333333333313,56,355
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,74,368.96571206507264,0.003286666666666664,56,373
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,75,346.0336684157154,0.0023033333333333313,57,357
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,76,358.0336684157154,0.0019733333333333313,57,369
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,77,360.96571206507264,0.002303333333333332,56,365
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,78,349.96571206507264,0.0036166666666666626,56,354
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,79,352.0336684157154,0.0032933333333333304,57,363
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,80,361.0336684157154,0.003279999999999996,57,372
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,81,379.0336684157154,0.0023099999999999987,57,390
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,82,348.0336684157154,0.004923333333333329,57,359
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,83,342.96571206507264,0.003286666666666664,56,347
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,84,348.0336684157154,0.002633333333333332,57,359
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,85,357.96571206507264,0.003946666666666663,56,362
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,86,328.96571206507264,0.001979999999999999,56,333
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,87,348.0336684157154,0.0039466666666666626,57,359
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,88,355.0336684157154,0.002949999999999997,57,366
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,89,373.96571206507264,0.003946666666666664,56,378
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,90,375.96571206507264,0.0013199999999999993,56,380
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,91,343.96571206507264,0.0019799999999999987,56,348
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,92,353.96571206507264,0.004263333333333332,56,358
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,93,371.96571206507264,0.0036299999999999982,56,376
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,94,377.96571206507264,0.004916666666666662,56,382
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,95,358.0336684157154,0.001649999999999999,57,369
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,96,351.0336684157154,0.004599999999999995,57,362
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,97,358.0336684157154,0.0036233333333333304,57,369
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,98,374.0336684157154,0.0016499999999999996,57,385
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,99,375.96571206507264,0.002949999999999997,56,380
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:True,cruce_un_punto,mutacion_un_gen,fitness_exponencial,True,100,364.0336684157154,0.004283333333333331,57,375
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_exponencial,False,1,341.96571206507264,0.0016499999999999991,56,346
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_exponencial,False,2,334.96571206507264,0.004606666666666663,56,339
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_exponencial,False,3,352.0336684157154,0.0026399999999999987,57,363
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_exponencial,False,4,341.0336684157154,0.0023099999999999987,57,352
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_exponencial,False,5,351.96571206507264,0.005213333333333333,56,356
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_exponencial,False,6,363.0336684157154,0.0036166666666666643,57,374
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_exponencial,False,7,331.96571206507264,0.0016433333333333313,56,336
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_exponencial,False,8,358.96571206507264,0.0036299999999999982,56,363
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_exponencial,False,9,356.0336684157154,0.0029566666666666634,57,367
cruce_un_punto | mutacion_un_gen | fitness_exponencial | Elitismo:False,cruce_un_punto,mutacion_un_gen,fitness_exponencial,False,10,354.0336684157154,0.001979999999999999,57,365
